state,indicator_id,field,expected,got,match,pdf_url
Mizoram,primary_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April25-068382695887be5-36869063.pdf
Mizoram,primary_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April25-068382695887be5-36869063.pdf
Mizoram,primary_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April25-068382695887be5-36869063.pdf
Nagaland,revenue_receipts,be,,18744.26,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_receipts,actuals,,1033.31,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_receipts,pct_current,,5.51,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_receipts,pct_prev,,5.99,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,tax_revenue,be,9972.12,9972.12,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,tax_revenue,actuals,197.99,197.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,tax_revenue,pct_current,1.99,1.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,tax_revenue,pct_prev,6.39,6.39,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sgst,be,3619.46,3619.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sgst,actuals,136.04,136.04,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sgst,pct_current,3.76,3.76,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sgst,pct_prev,7.84,7.84,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,stamps_registration,be,3.6,3.6,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,stamps_registration,actuals,0.71,0.71,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,stamps_registration,pct_current,19.72,19.72,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,stamps_registration,pct_prev,2.0,2.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,land_revenue,be,1.3,1.3,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,land_revenue,actuals,0.11,0.11,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,land_revenue,pct_current,8.46,8.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,land_revenue,pct_prev,0.77,0.77,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sales_tax,be,325.0,325.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sales_tax,actuals,30.73,30.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sales_tax,pct_current,9.46,9.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,sales_tax,pct_prev,7.84,7.84,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,state_excise,be,4.75,4.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,state_excise,actuals,0.36,0.36,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,state_excise,pct_current,7.58,7.58,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,state_excise,pct_prev,8.7,8.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,union_taxes_share,be,,5726.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,union_taxes_share,actuals,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,union_taxes_share,pct_current,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,union_taxes_share,pct_prev,,5.13,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,other_taxes,be,11.66,11.66,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,other_taxes,actuals,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,other_taxes,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,other_taxes,pct_prev,2.37,2.37,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,non_tax_revenue,be,,593.71,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,non_tax_revenue,actuals,,27.76,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,non_tax_revenue,pct_current,,4.68,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,non_tax_revenue,pct_prev,,26.85,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,grants_in_aid,be,8178.43,8178.43,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,grants_in_aid,actuals,807.56,807.56,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,grants_in_aid,pct_current,9.87,9.87,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,grants_in_aid,pct_prev,4.49,4.49,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_receipts,be,,1651.53,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_receipts,actuals,,-131.19,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_receipts,pct_current,,-7.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_receipts,pct_prev,,0.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,recovery_loans,be,1.52,1.52,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,recovery_loans,actuals,0.15,0.15,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,recovery_loans,pct_current,9.87,9.87,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,recovery_loans,pct_prev,22.52,22.52,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,borrowings,be,1650.01,1650.01,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,borrowings,actuals,-131.34,-131.34,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,borrowings,pct_current,-7.96,-7.96,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,borrowings,pct_prev,0.05,0.05,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_receipts,be,,20395.79,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_receipts,actuals,,902.12,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_receipts,pct_current,,4.42,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_receipts,pct_prev,,4.56,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_expenditure,be,,17126.53,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_expenditure,actuals,,848.02,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_expenditure,pct_current,,4.95,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_expenditure,pct_prev,,6.07,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,interest_payments,be,1431.82,1431.82,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,interest_payments,actuals,77.02,77.02,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,interest_payments,pct_current,5.38,5.38,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,interest_payments,pct_prev,4.91,4.91,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,salaries_wages,be,7529.1,7529.1,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,salaries_wages,actuals,504.66,504.66,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,salaries_wages,pct_current,6.7,6.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,salaries_wages,pct_prev,6.75,6.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,pension,be,3871.71,3871.71,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,pension,actuals,239.51,239.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,pension,pct_current,6.19,6.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,pension,pct_prev,7.79,7.79,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,subsidy,be,46.0,46.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,subsidy,actuals,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,subsidy,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,subsidy,pct_prev,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_expenditure,be,,2969.26,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_expenditure,actuals,,101.66,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_expenditure,pct_current,,3.42,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,capital_expenditure,pct_prev,,11.3,False,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_expenditure,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_expenditure,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_expenditure,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,total_expenditure,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,loans_advances_disbursed,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,loans_advances_disbursed,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,loans_advances_disbursed,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,loans_advances_disbursed,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_surplus_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_surplus_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_surplus_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,revenue_surplus_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,fiscal_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,fiscal_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,fiscal_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,fiscal_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,primary_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,primary_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,primary_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Nagaland,primary_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-1-MKI-April-2025-06834511636b670-64496689.pdf
Odisha,revenue_receipts,be,1.0,232000.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_receipts,actuals,232000.0,11451.05,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_receipts,pct_current,11451.05,4.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_receipts,pct_prev,4.94,5.95,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,tax_revenue,be,130408.27,130408.27,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,tax_revenue,actuals,7494.11,7494.11,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,tax_revenue,pct_current,5.75,5.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,tax_revenue,pct_prev,6.63,6.63,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sgst,be,,28174.78,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sgst,actuals,,2155.21,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sgst,pct_current,,7.65,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sgst,pct_prev,,11.1,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,stamps_registration,be,2610.36,2610.36,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,stamps_registration,actuals,132.72,132.72,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,stamps_registration,pct_current,5.08,5.08,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,stamps_registration,pct_prev,6.55,6.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,land_revenue,be,980.0,980.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,land_revenue,actuals,33.11,33.11,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,land_revenue,pct_current,3.38,3.38,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,land_revenue,pct_prev,5.2,5.2,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sales_tax,be,15969.88,15969.88,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sales_tax,actuals,270.0,270.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sales_tax,pct_current,1.69,1.69,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,sales_tax,pct_prev,1.93,1.93,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,state_excise,be,9753.63,9753.63,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,state_excise,actuals,609.94,609.94,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,state_excise,pct_current,6.25,6.25,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,state_excise,pct_prev,6.37,6.37,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,union_taxes_share,be,64408.27,64408.27,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,union_taxes_share,actuals,3700.97,3700.97,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,union_taxes_share,pct_current,5.75,5.75,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,union_taxes_share,pct_prev,5.73,5.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,other_taxes,be,8511.36,8511.36,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,other_taxes,actuals,592.15,592.15,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,other_taxes,pct_current,6.96,6.96,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,other_taxes,pct_prev,7.22,7.22,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,non_tax_revenue,be,60000.0,60000.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,non_tax_revenue,actuals,3954.32,3954.32,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,non_tax_revenue,pct_current,6.59,6.59,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,non_tax_revenue,pct_prev,8.46,8.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,grants_in_aid,be,41591.73,41591.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,grants_in_aid,actuals,2.62,2.62,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,grants_in_aid,pct_current,0.01,0.01,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,grants_in_aid,pct_prev,2.0,,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_receipts,be,2.0,34800.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_receipts,actuals,34800.0,1961.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_receipts,pct_current,1961.0,5.64,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,capital_receipts,pct_prev,5.64,-7.45,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,recovery_loans,be,600.0,600.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,recovery_loans,actuals,43.06,43.06,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,recovery_loans,pct_current,7.18,7.18,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,recovery_loans,pct_prev,6.36,6.36,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,borrowings,be,34200.0,34200.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,borrowings,actuals,1917.93,1917.93,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,borrowings,pct_current,5.61,5.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,borrowings,pct_prev,-7.67,-7.67,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_receipts,be,3.0,266800.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_receipts,actuals,266800.0,13412.04,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_receipts,pct_current,13412.04,5.03,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,total_receipts,pct_prev,5.03,4.14,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_expenditure,be,4.0,200200.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_expenditure,actuals,200200.0,12001.31,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_expenditure,pct_current,12001.31,5.99,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,revenue_expenditure,pct_prev,5.99,4.68,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,interest_payments,be,6500.0,6500.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
Odisha,interest_payments,actuals,120.78,120.78,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-TREND-04-25-merged-06839a96ba166a4-19720678.pdf
